ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,MachineUtilization,DefectStatus
0.694474331,0.460417487,0.926206091,1,0.270775366,0.649713327,0.449235821,0.422701178,0.472739905,0.094275651,0.129025123,5,0.237136144,0.285043697,0.393959675,0.712396989,0.694474331,0
0.170871208,0.745715776,0.865949318,0,0.473239598,0.641648104,0.15709634,0.123941967,0.487588016,0.597459687,0.186955285,8,0.273212617,0.677051491,0.559855659,0.744128737,0.170871208,0
0.213649878,0.158106257,0.890323738,2,0.508169547,0.8961141,0.277393339,0.231813457,0.285897674,0.205560339,0.917908573,6,0.945624222,0.728970997,0.368383344,0.691790742,0.213649878,0
0.246663191,0.271319134,0.865054591,3,0.330248964,0.766754585,0.201043787,0.858067525,0.492858896,0.508264551,0.366155649,3,0.751650492,0.179972009,0.66740889,0.07358822,0.246663191,0
0.297229768,0.587393009,0.847576235,4,0.43712009,0.435491132,0.591272369,0.6336465,0.298701256,0.668305972,0.108274672,6,0.754969782,0.90692688,0.216356835,0.179897581,0.297229768,0
0.095876471,0.742680725,0.92771881,3,0.155061244,0.464968529,0.408202296,0.257083828,0.719212049,0.559657299,0.687073001,5,0.40588755,0.724800426,0.446432024,0.955271047,0.095876471,0
0.566713864,0.120391059,0.901206139,3,0.158764931,0.611473492,0.483821279,0.417158754,0.318349557,0.179674626,0.675620934,9,0.269493806,0.530327656,0.631595466,0.327000977,0.566713864,0
0.746213919,0.555224971,0.823874193,0,0.627111316,0.435856389,0.336431003,0.906436303,0.800030053,0.604416069,0.656404099,1,0.811366867,0.705855482,0.153940905,0.766771523,0.746213919,0
0.755897811,0.458331875,0.963374028,4,0.095952731,0.37957324,0.422316093,0.610455493,0.070026732,0.699888967,0.235589494,9,0.279817157,0.413833723,0.434679266,0.887363335,0.755897811,0
0.664606431,0.338396888,0.866412397,4,0.959720073,0.502030665,0.099829169,0.252354966,0.650750783,0.269805616,0.626216867,0,0.567454466,0.373746846,0.217438758,0.133942513,0.664606431,0
0.614178117,0.111322624,0.81868242,3,0.12410303,0.580838046,0.239645934,0.599049126,0.300753027,0.060243725,0.196122498,3,0.187154705,0.207934157,0.107069512,0.555196426,0.614178117,0
0.338798325,0.071107208,0.900837989,0,0.093827562,0.904686394,0.26308085,0.071587261,0.1389337,0.730969684,0.548128546,3,0.411749955,0.860901357,0.344736848,0.353799883,0.338798325,0
0.550093257,0.653662699,0.801643238,3,0.445605926,0.962276566,0.388995991,0.424890489,0.296790808,0.233055989,0.030415827,8,0.911893742,0.04771862,0.86690595,0.66856091,0.550093257,0
0.548185533,0.597582612,0.869819768,1,0.317252575,0.634264185,0.014284568,0.562402229,0.118122814,0.513499679,0.247909928,1,0.24330622,0.160706579,0.453047306,0.530706811,0.548185533,0
0.258372481,0.188552309,0.89102597,2,0.527383487,0.327358952,0.185551735,0.405361018,0.108206757,0.457082084,0.648031851,7,0.453089751,0.825246442,0.348161068,0.863619794,0.258372481,0
0.499410042,0.506110181,0.912711401,4,0.704499697,0.669098983,0.462513303,0.046001247,0.938645646,0.084428843,0.826384006,9,0.510462096,0.335033483,0.713621734,0.763905036,0.499410042,0
0.166889113,0.223012554,0.908389126,3,0.537533037,0.445692716,0.745967486,0.050225386,0.460454658,0.100236321,0.837966672,5,0.593185699,0.100062469,0.711357194,0.063810337,0.166889113,0
0.492993136,0.31650494,0.878592388,5,0.218073129,0.560477472,0.186083352,0.158348899,0.522973959,0.752498917,0.245140047,4,0.429445236,0.849806839,0.506033503,0.682296095,0.492993136,0
0.391533651,0.070939323,0.830945479,4,0.224475838,0.636700565,0.130434783,0.429937203,0.963081415,0.047594166,0.485459257,4,0.786725018,0.714206474,0.306929424,0.793703252,0.391533651,0
0.41633671,0.045515997,0.941053137,4,0.06329127,0.814960311,0.338214636,0.830214113,0.457264879,0.615354332,0.924995519,6,0.872887709,0.78540366,0.560346501,0.658839754,0.41633671,0
0.015888336,0.98251119,0.897177758,2,0.365054987,0.671779334,0.391304348,0.839460096,0.317104059,0.083746642,0.557186847,8,0.316018881,0.020238971,0.421948717,0.472481554,0.015888336,0
0.713404239,0.40756638,0.905735851,1,0.130490392,0.534859876,0.369722443,0.561108885,0.254762156,0.776335124,0.078330119,3,0.324643814,0.029704541,0.714522092,0.693073607,0.713404239,0
0.453434004,0.250221829,0.859452863,2,0.419826538,0.780675691,0.55013568,0.547962343,0.379847671,0.636364272,0.734060056,3,0.741672903,0.624946443,0.46235351,0.475371005,0.453434004,0
0.44079578,0.934036951,0.85810502,1,0.253986258,0.800095575,0.146138661,0.127766981,0.783007248,0.680822296,0.367875308,7,0.879881684,0.380301381,0.775591114,0.612464795,0.44079578,0
0.158065039,0.637386154,0.80218175,5,0.076911883,0.547925002,0.098664828,0.36565975,0.800940553,0.923771393,0.787872562,8,0.93659778,0.829864218,0.354038763,0.417874677,0.158065039,0
0.163546,0.642812792,0.851497757,2,0.558277405,0.21476265,0.641720921,0.373442078,0.513909025,0.410379465,0.803579554,6,0.192740803,0.218645318,0.803071373,0.125561638,0.163546,0
0.396383546,0.102755206,0.937615227,1,0.486250544,0.625323927,0.27215487,0.312606005,0.488739355,0.772073795,0.888236648,4,0.720346267,0.579014369,0.790257359,0.511717663,0.396383546,0
0.097094135,0.201318089,0.969643623,5,0.45477854,0.812922157,0.300985861,0.45566912,0.446555715,0.614001378,0.650643664,9,0.821585479,0.043187126,0.220551844,0.092595599,0.097094135,0
0.077230586,0.674697544,0.918738723,2,0.270124706,0.803244713,0.200192948,0.44049623,0.427076501,0.423355839,0.498952561,6,0.359313914,0.548701354,0.744862864,0.450454501,0.077230586,0
0.50363186,0.562551241,0.861359001,3,0.287756723,0.66515244,0.169755207,0.537637127,0.480863543,0.469050076,0.494688727,4,0.178976389,0.342963139,0.491843299,0.327123873,0.50363186,0
0.052663347,0.081507922,0.873295119,0,0.416037321,0.524993915,0.309041031,0.797941115,0.911368861,0.44269025,0.409107576,8,0.926701042,0.573355637,0.782893525,0.233410251,0.052663347,0
0.424797827,0.607243734,0.829448534,5,0.517670653,0.786119695,0.504094445,0.306463536,0.32009069,0.386695892,0.777535922,2,0.588359887,0.10744854,0.303641764,0.169584691,0.424797827,0
0.624219313,0.20763267,0.971788627,5,0.299071915,0.215674861,0.82209257,0.094568883,0.706885064,0.907112859,0.064135741,8,0.433982046,0.601046242,0.702463911,0.132423528,0.624219313,0
0.48206044,0.235444978,0.945281903,5,0.270006301,0.784868958,0.262385663,0.441551128,0.639358181,0.019771414,0.434024286,4,0.423368825,0.425270181,0.855548407,0.2235347,0.48206044,0
0.008432971,0.684239692,0.873514556,2,0.20391937,0.688085138,0.242662656,0.694215154,0.212014785,0.457686418,0.600991242,8,0.341083461,0.081342954,0.482504831,0.322572714,0.008432971,0
0.436970463,0.400790586,0.946733873,3,0.872523559,0.698996668,0.562837706,0.677398895,0.219236381,0.495738639,0.380098869,7,0.852864275,0.664640735,0.363907643,0.863524804,0.436970463,0
0.681796574,0.907754742,0.827747362,0,0.678691518,0.642090026,0.488425218,0.584853272,0.620542412,0.394094871,0.582556176,1,0.48189513,0.35688021,0.130877674,0.683475303,0.681796574,0
0.193699343,0.500256313,0.834869591,3,0.419701895,0.589835056,0.615003803,0.510618811,0.274205848,0.064567939,0.386646367,2,0.229276843,0.827196698,0.797009544,0.473862979,0.193699343,0
0.371680464,0.405276019,0.913608183,0,0.441739942,0.72730894,0.193516954,0.162931398,0.820068901,0.225442187,0.072425674,8,0.370689511,0.919730734,0.18232138,0.647695843,0.371680464,0
0.114176966,0.353878324,0.853174311,2,0.335498605,0.6368051,0.208523196,0.514506509,0.411598694,0.588826707,0.635983452,7,0.895022467,0.394934431,0.373556868,0.382198659,0.114176966,0
0.590888758,0.733927344,0.942308562,1,0.098737748,0.624571138,0.195327628,0.83319422,0.657072835,0.643317396,0.719624147,9,0.330055672,0.63641412,0.8181643,0.905608511,0.590888758,0
0.425505341,0.236177315,0.986647478,4,0.205800844,0.788242043,0.349853199,0.729547751,0.830840556,0.212611306,0.191493595,7,0.400248212,0.554347933,0.836142001,0.85381954,0.425505341,0
0.220192801,0.501663794,0.959256446,2,0.750186892,0.25973237,0.421602663,0.269085993,0.308575795,0.90432862,0.797989986,9,0.71161902,0.553408802,0.241781171,0.474490943,0.220192801,0
0.643110331,0.298700092,0.820882085,3,0.301842779,0.464317287,0.347826087,0.222068603,0.909840715,0.551787898,0.205831553,8,0.518219142,0.672182726,0.206120626,0.635839834,0.643110331,0
0.48906627,0.396882719,0.87722354,2,0.383094814,0.826051612,0.215643066,0.295771823,0.419619575,0.476866832,0.275338896,4,0.103394444,0.248849423,0.483261621,0.359252534,0.48906627,0
0.451159653,0.830941358,0.878623295,3,0.537372817,0.576769758,0.058759876,0.138528603,0.770346664,0.360108511,0.427992268,8,0.175266253,0.569580296,0.205258908,0.183849443,0.451159653,0
0.518836263,0.343114495,0.911898576,5,0.218495322,0.506418863,0.218982765,0.077846431,0.651566734,0.903958438,0.235181836,4,0.19615206,0.876597776,0.416534829,0.711526018,0.518836263,0
0.31627678,0.482755003,0.909399616,2,0.294710593,0.386472864,0.093949921,0.613488347,0.415896121,0.113763961,0.632849729,3,0.287780095,0.613345452,0.246772466,0.026524288,0.31627678,0
0.358819736,0.598510364,0.923766153,0,0.117929156,0.575513073,0.333657695,0.428249516,0.516132588,0.346051618,0.16996928,9,0.637667296,0.513108336,0.348221888,0.697565501,0.358819736,0
0.083743076,0.64422593,0.883370947,0,0.208979069,0.564024837,0.258314735,0.508513097,0.812982767,0.92918648,0.507507956,8,0.896667467,0.384428153,0.706195793,0.886918795,0.083743076,0
0.285741096,0.489662414,0.920734053,3,0.427042767,0.878459167,0.141664693,0.341998068,0.664138148,0.371693479,0.629320605,2,0.662678814,0.386381219,0.155544192,0.854576663,0.285741096,0
0.633403379,0.15911142,0.981880117,4,0.469970167,0.854395234,0.046388825,0.52578563,0.709544384,0.085993506,0.242974649,7,0.622097973,0.882659847,0.85831514,0.677495201,0.633403379,0
0.477409242,0.649361344,0.898911219,3,0.377254959,0.750137727,0.096661599,0.095297557,0.740308941,0.299544406,0.426100494,8,0.319752945,0.596302163,0.24970307,0.136218318,0.477409242,0
0.386973592,0.230670201,0.887889654,4,0.133691049,0.72710176,0.129120406,0.794712782,0.586404069,0.438762703,0.841316248,8,0.299185946,0.324290997,0.226126064,0.634039948,0.386973592,0
0.556153113,0.325357561,0.881551275,3,0.084720839,0.444901928,0.161787004,0.566900958,0.165071172,0.553524753,0.847033406,4,0.118917883,0.892677985,0.72732172,0.743919582,0.556153113,0
0.172326861,0.135443395,0.904397789,0,0.268753072,0.669641609,0.088144307,0.532297505,0.373304761,0.411290603,0.393685224,6,0.597351661,0.580573632,0.943478876,0.392127655,0.172326861,0
0.747375652,0.087943816,0.835621494,0,0.467921372,0.691198299,0.067593246,0.699406594,0.782036966,0.695624718,0.541482547,9,0.756538788,0.495030179,0.671185255,0.068445878,0.747375652,0
0.287576002,0.094534969,0.881208492,1,0.156446269,0.910260179,0.204858272,0.309466547,0.12347226,0.759099706,0.581285282,3,0.332706924,0.719490096,0.319619367,0.44972974,0.287576002,0
0.321908984,0.332619351,0.856725553,1,0.32069695,0.767561505,0.189989706,0.113516421,0.147813679,0.374350577,0.616853192,0,0.379692897,0.274569177,0.272645439,0.486538996,0.321908984,0
0.545191089,0.139257301,0.921144189,4,0.210869144,0.835969486,0.086956522,0.723844786,0.487548215,0.37633293,0.735787319,8,0.325310303,0.284065458,0.472440847,0.657148183,0.545191089,0
0.586634159,0.568698777,0.933934433,5,0.255367901,0.649423506,0.366931328,0.283892863,0.753502519,0.348359858,0.615399306,2,0.105092982,0.395341051,0.185973504,0.219844235,0.586634159,0
0.432374612,0.312911029,0.810617113,1,0.138293654,0.487540757,0.304347826,0.356558599,0.829565243,0.363101375,0.755437094,9,0.0967702,0.401512183,0.848968041,0.222282719,0.432374612,0
0.64580452,0.47291915,0.912800717,2,0.162588513,0.706455543,0.143761811,0.415473304,0.335296423,0.06554565,0.636798989,9,0.34782872,0.92931726,0.463189337,0.81652464,0.64580452,0
0.346949529,0.159694631,0.913105083,3,0.494304627,0.502401432,0.128333985,0.702262182,0.78017908,0.314284212,0.453139907,3,0.69551713,0.520866341,0.403285468,0.081457263,0.346949529,0
0.146557883,0.622354573,0.824499438,4,0.497484606,0.50028263,0.147486572,0.852671002,0.583881583,0.84731393,0.621366521,2,0.71896834,0.390266128,0.275322795,0.827095597,0.146557883,0
0.680661879,0.30617549,0.910415624,4,0.38154826,0.785014384,0.356513909,0.557944519,0.276669021,0.778383791,0.155449994,0,0.882758265,0.718653552,0.292588857,0.784532846,0.680661879,0
0.365659662,0.667868913,0.88945078,3,0.420623759,0.867388431,0.355271162,0.502335689,0.577907234,0.407202394,0.094903661,7,0.814571802,0.258747984,0.512685123,0.757749039,0.365659662,0
0.713742095,0.572049998,0.822363199,2,0.363403782,0.715930053,0.304827461,0.815669433,0.934068027,0.836902375,0.586906792,5,0.311645283,0.593558067,0.44633784,0.722297461,0.713742095,0
0.321593682,0.796740852,0.847425134,5,0.716587967,0.973531643,0.456482216,0.288489813,0.031973969,0.865291869,0.657702578,3,0.027440858,0.675301261,0.423258824,0.240987957,0.321593682,0
0.128806021,0.793369266,0.856249043,4,0.11240852,0.947249381,0.205390036,0.285362762,0.606956921,0.266629723,0.561422665,9,0.735062667,0.757287433,0.699785063,0.448136466,0.128806021,0
0.33233327,0.162487478,0.973829176,4,0.215872279,0.648815521,0.242303018,0.014969211,0.571580405,0.958816894,0.609452791,7,0.796034166,0.189175299,0.472704052,0.253285589,0.33233327,0
0.090936123,0.20764027,0.9704552,4,0.062179119,0.87354862,0.08477751,0.34117821,0.415288409,0.201037054,0.802883823,6,0.601089349,0.356449893,0.168413525,0.785825386,0.090936123,0
0.117286104,0.408433732,0.967142062,1,0.392688373,0.900689983,0.073214815,0.909518624,0.690932555,0.263030109,0.217272956,8,0.769398703,0.719496885,0.865465797,0.458497683,0.117286104,0
0.252934315,0.296452179,0.957606076,0,0.423752796,0.807105129,0.107405176,0.554672064,0.803966828,0.147311089,0.094853679,8,0.590139954,0.823109251,0.559939773,0.593277953,0.252934315,0
0.349144142,0.618483192,0.955593556,5,0.321010873,0.935899141,0.325641258,0.166779414,0.748801539,0.491688361,0.177191703,7,0.152086993,0.848677766,0.371051204,0.098590605,0.349144142,0
0.151405202,0.862769158,0.881320977,4,0.051014371,0.933942944,0.195602445,0.243725494,0.528845391,0.309820603,0.480603188,9,0.801858598,0.791976214,0.806946396,0.413177747,0.151405202,0
0.731317665,0.606537358,0.81091271,5,0.360733119,0.570844013,0.234146778,0.49852816,0.801610211,0.537511335,0.336651802,8,0.391240277,0.709093037,0.180289749,0.356482686,0.731317665,0
0.326306476,0.647565293,0.906973744,3,0.113817356,0.483477372,0.089995846,0.260939414,0.442679025,0.130224879,0.51549262,4,0.889056067,0.519751446,0.105868816,0.521625011,0.326306476,0
0.634169066,0.094643689,0.868199358,1,0.471621686,0.741962675,0.323443498,0.527283101,0.113672806,0.48102923,0.845739374,6,0.765248532,0.839271668,0.356118868,0.465000073,0.634169066,0
0.228058025,0.172109401,0.904566688,2,0.499565912,0.888290289,0.29864506,0.319652543,0.343820076,0.221888373,0.921540984,6,0.902170758,0.7030507,0.342274306,0.727096313,0.228058025,0
0.550917576,0.401462264,0.872761443,0,0.496648404,0.839989162,0.241360504,0.152687692,0.706859528,0.064824354,0.654309291,5,0.239606217,0.834402068,0.104308336,0.028137975,0.550917576,0
0.446994779,0.650226795,0.985285416,5,0.313792934,0.503746937,0.376654,0.574260197,0.316115893,0.444826108,0.186513517,9,0.459954424,0.457317728,0.326529496,0.703266096,0.446994779,0
0.671813707,0.080394312,0.823999082,1,0.420638838,0.993369084,0.174403448,0.103989537,0.465816265,0.079687463,0.3876336,2,0.593982329,0.454714764,0.614682898,0.542173696,0.671813707,0
0.200103376,0.910199884,0.846709272,0,0.884475861,0.536950698,0.107168793,0.304591076,0.915921266,0.723590885,0.147962341,4,0.033987452,0.391409093,0.561760185,0.168177122,0.200103376,0
0.363685376,0.35505386,0.866006002,1,0.488925996,0.438567148,0.180232909,0.493076524,0.7661004,0.878726546,0.758273473,4,0.601045786,0.093763891,0.847720285,0.321839625,0.363685376,0
0.19652145,0.161715828,0.925760248,2,0.658063741,0.35857119,0.767982972,0.149360101,0.617632812,0.035084378,0.762628122,5,0.82095122,0.081140828,0.717880594,0.097052769,0.19652145,0
0.527209893,0.846022128,0.899738845,3,0.29580116,0.478564979,0.371715033,0.871963942,0.220454525,0.482250699,0.407558397,5,0.409551882,0.099793983,0.048983102,0.088612564,0.527209893,0
0.202493507,0.407416329,0.92605994,4,0.445500566,0.702753669,0.130434783,0.152913756,0.270926148,0.792263315,0.766135616,7,0.72143888,0.612559695,0.386517305,0.599782077,0.202493507,0
0.526962288,0.129987484,0.911978803,3,0.291433793,0.623031249,0.278362049,0.472223828,0.128229181,0.620348402,0.483900788,7,0.314583946,0.388291506,0.325464169,0.716816758,0.526962288,0
0.198216396,0.897434752,0.863668019,5,0.422762108,0.656014564,0.320748373,0.952825779,0.522436384,0.603708284,0.639224053,7,0.203779645,0.556199121,0.454557346,0.393827014,0.198216396,0
0.185196455,0.569298566,0.809300531,1,0.342126272,0.736454945,0.237811777,0.63277351,0.770182147,0.574043475,0.718637875,5,0.595847003,0.97545711,0.636873621,0.667019164,0.185196455,0
0.459754197,0.589315318,0.899692839,0,0.303416231,0.949813352,0.263644929,0.180888251,0.318080403,0.313593454,0.243855092,0,0.827876773,0.769822477,0.296062326,0.570270192,0.459754197,0
0.478251936,0.261796895,0.825088508,5,0.253340562,0.549288723,0.226446727,0.498403964,0.967436081,0.348108806,0.675724313,0,0.608187585,0.557745912,0.352342508,0.850664916,0.478251936,0
0.459201296,0.621319022,0.842897691,0,0.38520755,0.859197673,0.308619347,0.310009086,0.584906798,0.578188718,0.657556972,1,0.284848837,0.09204414,0.068378438,0.333558779,0.459201296,0
0.518422226,0.456518778,0.876508705,1,0.46277879,0.750623671,0.151534035,0.299102753,0.446561922,0.086223109,0.309255556,0,0.570874698,0.416810369,0.386237833,0.651326859,0.518422226,0
0.062970323,0.469593966,0.980872021,4,0.326593843,0.523302639,0.347826087,0.37216637,0.32556031,0.587326959,0.191556312,3,0.750076981,0.896059838,0.868464108,0.53981437,0.062970323,0
0.624609291,0.447045683,0.875852376,3,0.093202538,0.595725868,0.370147928,0.611169767,0.154552793,0.350421044,0.452313426,1,0.165367931,0.671492531,0.527735475,0.480595265,0.624609291,0
0.478575839,0.589373073,0.905080013,2,0.26726041,0.620337406,0.043478261,0.332234068,0.356067822,0.094630836,0.270845316,9,0.440031672,0.885214771,0.442031421,0.59186683,0.478575839,0
0.022318542,0.810065397,0.872284628,0,0.338024262,0.719360609,0.086490077,0.797197531,0.71738379,0.766629464,0.616922362,4,0.077508417,0.566970922,0.358317589,0.405782303,0.022318542,0
0.701642007,0.732716627,0.851062487,1,0.410307287,0.426462751,0.222376698,0.534418254,0.894196504,0.481303669,0.257616137,7,0.716376849,0.474022281,0.69392705,0.774932143,0.701642007,0
0.721608698,0.895019599,0.975378602,0,0.350355066,0.940436098,0.215927131,0.837527925,0.511590968,0.103469165,0.673487194,9,0.542424976,0.346049019,0.338448047,0.594333771,0.721608698,0
0.518081159,0.628487719,0.877060683,0,0.419635532,0.651986004,0.347886833,0.380643478,0.235488708,0.05420812,0.87714113,0,0.098394758,0.682467678,0.621949815,0.380868536,0.518081159,0
0.37554949,0.29262388,0.881265935,1,0.497205193,0.476287899,0.193347792,0.455197146,0.721592399,0.868519773,0.784894898,4,0.620586675,0.185310782,0.843265048,0.357101481,0.37554949,0
0.408928829,0.929728638,0.870811157,5,0.395542864,0.819532763,0.156920378,0.631367515,0.587010813,0.810324783,0.392013263,3,0.411895492,0.742486051,0.890127892,0.574268525,0.408928829,0
0.278843969,0.173108233,0.943590719,3,0.483518573,0.558935436,0.097294592,0.239475849,0.54223385,0.46330422,0.082447624,5,0.97427471,0.879032841,0.208025585,0.91801601,0.278843969,0
0.550694938,0.72509022,0.861218889,2,0.126518242,0.652524087,0.434782609,0.373119116,0.583469174,0.253905614,0.851647262,6,0.378691384,0.487079075,0.777740699,0.207951657,0.550694938,0
0.219486614,0.148865241,0.839331756,2,0.251505317,0.769464584,0.221670433,0.249342724,0.114133525,0.224596971,0.54867831,4,0.515995408,0.198613774,0.096739568,0.123821377,0.219486614,0
0.565413612,0.524964751,0.930349141,5,0.23943425,0.581177583,0.396767536,0.235110885,0.849281455,0.326792716,0.585936935,2,0.067120048,0.397119475,0.170099846,0.181166609,0.565413612,0
0.043381535,0.434352112,0.909346718,0,0.219598826,0.706953946,0.231188296,0.167306608,0.13212635,0.207133913,0.29942754,2,0.162769282,0.731938804,0.179048142,0.258975217,0.043381535,0
0.59208249,0.929210339,0.838170014,0,0.392274773,0.405071122,0.195384799,0.836311092,0.645532492,0.449203255,0.490438367,7,0.783116979,0.511192723,0.211944151,0.061424318,0.59208249,0
0.608656333,0.264947488,0.84398437,1,0.089079245,0.438672233,0.342505358,0.548541531,0.339582444,0.322543581,0.604206666,5,0.713487697,0.054312686,0.496964808,0.814897417,0.608656333,0
0.271191464,0.774356214,0.831441115,5,0.338372006,0.43384921,0.350346851,0.260434569,0.465369218,0.850381278,0.856727477,9,0.720265442,0.656962299,0.260658117,0.361809836,0.271191464,0
0.232977308,0.597657419,0.917206811,2,0.397949363,0.939290285,0.051273391,0.595871531,0.563779997,0.441992454,0.287282074,6,0.584391063,0.530558292,0.596209013,0.695895523,0.232977308,0
0.118735088,0.611231066,0.886313426,0,0.151220639,0.572096974,0.119254087,0.814035796,0.540167482,0.835351516,0.640900223,2,0.455726114,0.954388702,0.421403745,0.26100399,0.118735088,0
0.528482193,0.728631568,0.874782926,0,0.654429729,0.248228071,0.097833431,0.745329001,0.743012948,0.725664766,0.607161162,2,0.58225542,0.086784122,0.513080465,0.416426261,0.528482193,0
0.056920239,0.398489743,0.958204729,4,0.337735884,0.52871766,0.330553645,0.32103471,0.38347846,0.662242136,0.296755016,3,0.813984665,0.806540265,0.921794362,0.538793828,0.056920239,0
0.050058225,0.347643398,0.979932322,5,0.431342965,0.840275202,0.347826087,0.317425693,0.471489217,0.844450391,0.566719353,8,0.908766675,0.205513647,0.404657104,0.153196092,0.050058225,0
0.051454849,0.503524944,0.96102053,4,0.513557455,0.69345826,0,0.567322814,0.418940639,0.546742568,0.424346581,2,0.190302533,0.536136355,0.900146167,0.407510545,0.051454849,0
0.701415043,0.515300946,0.940989723,2,0.306040342,0.909148659,0.526159542,0.321046891,0.808105433,0.493696054,0.957986051,6,0.386555484,0.189496571,0.256279781,0.512182972,0.701415043,0
0.602716627,0.812936901,0.936621476,5,0.201638463,0.47968571,0.340283475,0.5751072,0.546376802,0.65483515,0.557671765,9,0.697771159,0.143241184,0.465656795,0.445909265,0.602716627,0
0.497553586,0.568956556,0.80715421,5,0.324791339,0.522172259,0.170115643,0.396240308,0.791930331,0.71486796,0.341396809,8,0.74489638,0.781909112,0.21891202,0.512456872,0.497553586,0
0.29782874,0.419483279,0.812938106,3,0.408519448,0.903312239,0.237963682,0.648300989,0.419345106,0.267910575,0.036178999,8,0.909364989,0.364150765,0.894248723,0.472869963,0.29782874,0
0.160603928,0.69390127,0.932233054,0,0.367982779,0.952447738,0.181663151,0.117328353,0.686329407,0.376412092,0.321567751,5,0.269931291,0.241927875,0.04930777,0.010433902,0.160603928,0
0.072061016,0.252213527,0.940368102,1,0.425288425,0.770825539,0.15523668,0.866314565,0.827397061,0.235136739,0.199602625,8,0.842688771,0.668913049,0.837354987,0.412478591,0.072061016,0
0.393224145,0.196203952,0.815771963,1,0.518378406,0.779436567,0.434396801,0.141253529,0.968041592,0.886464684,0.942334772,2,0.749891499,0.877550618,0.853849596,0.75517455,0.393224145,0
0.427614728,0.969316974,0.844967036,1,0.097113507,0.727792025,0.335868534,0.608940242,0.46190673,0.917910263,0.576938707,7,0.782079943,0.20312783,0.885860994,0.713726511,0.427614728,0
0.087389104,0.191807589,0.854589859,1,0.463163587,0.472970253,0.349567585,0.795277217,0.787908794,0.493144214,0.415890912,8,0.94928221,0.620628402,0.573364494,0.360785676,0.087389104,0
0.086845778,0.894832038,0.907777347,5,0.376786277,0.527882762,0.308668456,0.507460939,0.404740282,0.830104399,0.140793696,5,0.394036034,0.107859523,0.469167967,0.611381025,0.086845778,0
0.151355051,0.84015655,0.842492315,0,0.477239261,0.751844725,0.338364426,0.143446123,0.769650082,0.484811261,0.086986147,7,0.442781567,0.887080304,0.124877834,0.585101681,0.151355051,0
0.193360016,0.047878952,0.972015908,4,0.262955095,0.65710358,0.049178258,0.78142521,0.63957785,0.27301639,0.434141877,4,0.442134463,0.806778802,0.508097095,0.640191389,0.193360016,0
0.068690847,0.686521392,0.975412053,1,0.326469518,0.855511098,0.346941162,0.57188547,0.596231301,0.255849166,0.515570889,2,0.321254301,0.278282085,0.434366891,0.791484334,0.068690847,0
0.710724336,0.740353419,0.838773166,4,0.264259855,0.797928234,0.391662406,0.202232419,0.886943288,0.776833301,0.730195471,9,0.437512199,0.636081274,0.770218719,0.197016407,0.710724336,0
0.342092931,0.334281868,0.968907185,3,0.255190899,0.687756487,0.026065047,0.349524675,0.326052563,0.795698894,0.311274812,5,0.89930142,0.79090768,0.432220162,0.723955218,0.342092931,0
0.396255778,0.235956418,0.900170853,4,0.171221745,0.612329474,0.484430371,0.903094932,0.423211292,0.365009433,0.398131329,8,0.554824604,0.120350992,0.293889238,0.623250477,0.396255778,0
0.196615927,0.064956988,0.907739236,4,0.255825762,0.600298076,0.104935692,0.698050473,0.849519876,0.20155415,0.568796378,4,0.414422549,0.738376061,0.33646684,0.772653801,0.196615927,0
0.612100901,0.823484908,0.964437399,5,0.136172131,0.700520964,0.192114564,0.178316749,0.510016025,0.340222965,0.650741712,2,0.217432735,0.269370366,0.280009718,0.113263258,0.612100901,0
0.83392773,0.370634647,0.806572511,3,0.492090444,0.749757526,0.484381137,0.257337005,0.853646154,0.079225216,0.398139085,8,0.740497965,0.391071786,0.155775172,0.837381175,0.83392773,0
0.592629551,0.697508703,0.918273944,1,0.068480116,0.439065537,0.100196016,0.844149232,0.623635952,0.370447628,0.625402321,9,0.195656887,0.479062239,0.852957101,0.82812814,0.592629551,0
0.473779824,0.928518194,0.908019479,5,0.341939294,0.697267258,0.265750966,0.014904959,0.849088741,0.798582007,0.955513306,6,0.652592692,0.497225749,0.364052597,0.838551586,0.473779824,0
0.122271171,0.627966597,0.947277303,2,0.380314119,0.973118419,0.323557215,0.849198742,0.31193637,0.432926459,0.309186599,0,0.614757348,0.513939794,0.164640435,0.858204663,0.122271171,0
0.742890833,0.403868947,0.94581849,4,0.12858137,0.432785835,0.39555803,0.632934692,0.107345503,0.62500183,0.276937264,9,0.276771458,0.348999082,0.388119501,0.833382076,0.742890833,0
0.123794164,0.129268743,0.857307303,2,0.377421764,0.774976206,0.326419855,0.585927155,0.352687632,0.705869853,0.511907192,2,0.626061602,0.286526521,0.662665729,0.655509569,0.123794164,0
0.48455285,0.441251446,0.912472498,2,0.355595509,0.387881356,0.2910375,0.222496843,0.442633751,0.594315298,0.516686815,8,0.831629117,0.08605296,0.693465942,0.747996527,0.48455285,0
0.565497086,0.671219608,0.897634053,3,0.394712722,0.766115765,0.233319218,0.676771087,0.159249729,0.142260817,0.158386165,8,0.873182619,0.151749334,0.596490093,0.478982605,0.565497086,0
